YearMonth,NO2 AQI,O3 AQI,SO2 AQI,CO AQI,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
2003-02-01,31.54834156669019,25.134791813690896,10.131263232180663,10.611856033874382,18.78690074241355,0.018892216654904728,3.133920918489767,0.6052216866619619
2003-03-01,29.520723876240513,33.235259778166956,8.866316403969645,8.40303738317757,16.315145535901927,0.0255405137186223,2.373671519264448,0.4990461795096322
2003-04-01,26.767690875232773,40.48975791433892,11.075418994413408,6.064741499767117,13.465827454376164,0.03255126582867784,2.6471675277001863,0.3751513472998138
2003-05-01,26.383866481223922,41.2160407974038,10.878998609179416,6.063050533147891,13.742905668057487,0.03058858970792768,2.4975133541956422,0.3847053344923505
2003-06-01,25.13580827067669,51.356672932330824,12.094454887218046,5.448989186647861,12.836874067199249,0.03422001456766917,2.919207124295113,0.3476180136278195
2003-07-01,24.736594543744122,49.500940733772346,13.545625587958607,5.738700564971752,12.873891548918156,0.03165098682972719,3.1465544322671684,0.3753509874176858
2003-08-01,24.224428997020855,46.217477656405165,12.92651439920556,6.124937903626428,12.906627871400199,0.029095331181727906,2.9312646124627606,0.40092275744786493
2003-09-01,26.067262217551235,37.863373620599056,11.041513399894903,6.781135049921177,14.13820825696269,0.025344825013137152,2.4696344033105624,0.4177825723857068
2003-10-01,33.00329489291598,30.82427237781439,13.066447007138935,9.790225151015925,19.050645623283913,0.020360531026908293,3.18670159774849,0.5504328251876258
2003-11-01,31.36464968152866,22.44187898089172,8.490445859872612,12.294585987261147,19.39398159952229,0.015634399681528664,2.529717392914013,0.6565614490445859
2003-12-01,33.39061317183952,19.829674489023468,10.124148372445116,13.89780469341408,21.312467816048446,0.014361559424678275,3.0025426127933383,0.7730697963663891
2004-01-01,32.177862595419846,20.57328244274809,10.542748091603054,12.198624904507257,20.576181459541985,0.014500857251908398,3.237801678625954,0.6951261400763359
2004-02-01,33.318910256410255,26.814903846153847,10.147435897435898,10.072916666666666,19.912891302083334,0.019804192307692307,2.934844795272436,0.5809861474358974
