Year,State,NO2 AQI,O3 AQI,SO2 AQI,CO AQI
2004,Kansas,18.69242658423493,29.842349304482227,9.1854714064915,6.151468315301391
2004,Louisiana,28.64109589041096,32.02465753424657,14.898630136986302,8.265753424657534
2004,Massachusetts,25.39047619047619,25.87936507936508,12.320634920634921,4.092063492063492
2004,Michigan,27.895043731778426,34.524781341107875,14.629737609329446,6.355685131195335
2004,Missouri,27.413953488372094,36.63953488372093,20.31860465116279,8.406976744186046
2004,New Hampshire,19.059782608695652,34.96195652173913,10.402173913043478,4.081521739130435
2004,New Jersey,32.04584527220631,32.48997134670487,17.146131805157594,8.1432664756447
2004,New York,33.252216748768475,29.040394088669952,21.857142857142858,6.832347140039448
2004,North Carolina,23.41311475409836,47.48196721311476,17.255737704918033,6.781967213114754
2004,Oklahoma,12.219780219780219,41.24803767660911,7.381475667189953,0.478806907378336
2004,Pennsylvania,25.0832328106152,37.32599517490953,20.33112183353438,5.2699849170437405
2004,Texas,27.84493898061737,34.92103374012922,7.280689160086145,6.294751976994967
2005,Arizona,38.638617886178864,36.43252032520325,5.355284552845529,11.06260162601626
2005,California,24.521849417733193,33.47007955724663,4.965525193128099,7.593980627306273
2005,Colorado,42.6588693957115,30.22222222222222,13.559454191033138,10.206627680311891
2005,District Of Columbia,34.4171270718232,31.734806629834253,16.76795580110497,12.972375690607734
2005,Florida,18.861495844875346,36.770083102493075,3.2742382271468142,7.67590027700831
2005,Illinois,32.74734982332156,36.957597173144876,28.146643109540637,7.796819787985866
2005,Indiana,29.58695652173913,50.28260869565217,24.983695652173914,6.766304347826087
2005,Kansas,20.859784283513097,35.75808936825886,9.477657935285054,6.551617873651772
2005,Louisiana,27.951063829787234,36.146808510638294,15.923404255319149,7.127659574468085
2005,Massachusetts,29.103151862464184,26.512893982808023,8.939828080229226,4.8538681948424065
2005,Michigan,30.346625766871167,44.32515337423313,14.349693251533742,5.874233128834356
2005,Missouri,25.93006993006993,51.57109557109557,19.02097902097902,7.1678321678321675
2005,New Hampshire,18.35323383084577,34.38805970149254,12.592039800995025,6.885572139303482
2005,New Jersey,32.42153846153846,36.34153846153846,16.76,7.281733746130031
2005,New York,34.25171400587659,32.31635651322233,22.778648383937316,6.218413320274241
2005,North Carolina,27.195348837209302,55.11162790697674,17.865116279069767,7.925581395348837
2005,Oklahoma,18.150851581508515,45.763990267639905,2.8661800486618003,0.5547445255474452
2005,Pennsylvania,26.21472392638037,43.80338884019866,22.157464212678935,3.558282208588957
2005,Texas,28.8401142041399,39.24768022840828,7.993576017130621,5.835714285714285
2006,Arizona,38.73011583011583,38.56679536679537,5.166023166023166,10.693436293436294
2006,California,25.06856206856207,34.93015093015093,4.75956475956476,7.402527498244793
2006,Colorado,42.23364485981308,29.401869158878505,13.172897196261681,9.855140186915888
2006,Connecticut,32.9593023255814,35.127906976744185,15.19767441860465,6.796511627906977
2006,Country Of Mexico,38.72216330858961,34.29798515376458,6.6680805938494165,18.721102863202546
2006,District Of Columbia,29.60821917808219,38.11506849315069,16.197260273972603,15.284931506849315
2006,Florida,19.4,40.07671232876712,2.8465753424657536,5.747945205479452
2006,Illinois,31.22603978300181,30.74502712477396,14.652802893309222,6.444846292947559
2006,Indiana,24.304597701149426,35.0632183908046,25.867816091954023,8.666666666666666
2006,Iowa,15.387096774193548,19.903225806451612,1.3225806451612903,3.5161290322580645
2006,Kansas,22.64187866927593,37.303326810176124,11.604696673189824,6.387475538160469
2006,Louisiana,29.25319693094629,33.85677749360614,15.634271099744245,6.194373401534527
2006,Maine,5.7827586206896555,28.00344827586207,2.6,2.1344827586206896
2006,Maryland,25.496932515337424,49.25766871165644,19.233128834355828,5.9447852760736195
2006,Massachusetts,29.84722222222222,23.155555555555555,8.05,7.055555555555555
2006,Michigan,24.951704545454547,36.63636363636363,12.747159090909092,5.369318181818182
2006,Missouri,34.840375586854464,40.85446009389671,21.55399061032864,6.779342723004695
2006,New Hampshire,14.794285714285714,35.08571428571429,9.622857142857143,5.645714285714286
2006,New Jersey,29.270194986072422,35.12256267409471,15.356545961002785,6.116991643454039
2006,New York,33.393488372093024,30.62,17.946976744186045,5.703255813953488
2006,North Carolina,26.72222222222222,54.0,18.49537037037037,6.537037037037037
2006,Oklahoma,17.32950191570881,40.04214559386973,5.015325670498084,2.5440613026819925
2006,Pennsylvania,24.56147091108672,39.47722283205269,18.71185510428101,3.754390779363337
2006,South Carolina,5.224137931034483,42.054597701149426,7.195402298850575,1.8477011494252873
2006,Texas,27.89265536723164,36.9504080351538,7.889516635279347,5.097300690521029
2006,Virginia,24.23152709359606,37.192939244663386,13.267651888341543,6.557107641741989
2006,Wisconsin,26.152298850574713,28.120689655172413,8.39080459770115,5.379310344827586
2007,Arizona,36.42734375,37.375,4.35078125,9.6578125
2007,Arkansas,22.88736263736264,34.94505494505494,6.447802197802198,8.39010989010989
2007,California,23.56291964479099,34.439571150097464,3.911414338314923,6.684444444444445
2007,Colorado,41.503586800573885,31.203730272596843,12.527977044476327,9.407460545193688
2007,Connecticut,26.345724907063197,43.13382899628253,7.263940520446097,4.533457249070632
2007,Country Of Mexico,37.695961995249405,34.04513064133017,7.180522565320665,17.45
2007,District Of Columbia,29.076923076923077,40.5,16.526627218934912,15.765578635014837
2007,Florida,14.133058984910837,37.997256515775035,4.3401920438957475,3.9766803840877913
2007,Illinois,29.86576354679803,30.685960591133004,10.525862068965518,5.390394088669951
2007,Indiana,23.282485875706215,46.898305084745765,15.892655367231638,6.386363636363637
2007,Iowa,15.39386189258312,34.588235294117645,2.084398976982097,3.7161125319693094
2007,Kansas,27.10958904109589,31.427397260273974,13.572602739726028,6.857534246575343
2007,Louisiana,27.952112676056338,33.15211267605634,13.298591549295775,5.833802816901408
2007,Maine,6.438356164383562,28.293150684931508,3.2164383561643834,2.1013698630136988
2007,Maryland,24.941265060240966,37.42319277108434,17.27409638554217,5.697289156626506
2007,Massachusetts,30.88950276243094,24.058011049723756,9.787292817679559,5.759668508287293
2007,Michigan,13.0,18.0,9.0,3.0
2007,Missouri,27.938388625592417,48.37440758293839,19.981042654028435,6.8246445497630335
2007,New Hampshire,15.777173913043478,36.69021739130435,10.277173913043478,6.304347826086956
2007,New Jersey,30.574229691876752,35.63025210084034,13.957983193277311,4.865168539325842
2007,New York,32.043564356435645,29.853465346534655,16.394059405940595,5.965346534653466
2007,North Carolina,28.76986301369863,46.915068493150685,18.10958904109589,6.364383561643836
2007,Oklahoma,17.168478260869566,35.71557971014493,3.652173913043478,4.0
2007,Oregon,19.207792207792206,23.346320346320347,2.277056277056277,6.333333333333333
2007,Pennsylvania,23.763016639828233,43.707729468599034,19.60305958132045,3.7214170692431563
2007,South Carolina,5.073089700996678,37.29900332225914,4.774086378737541,1.7375415282392026
2007,Texas,25.855303810504633,34.03347064881565,5.8424304840370755,4.288362512873326
2007,Virginia,23.469914040114613,42.046800382043934,14.02865329512894,6.018147086914995
2007,Wisconsin,26.322580645161292,18.35483870967742,7.032258064516129,3.774193548387097
2007,Wyoming,6.094182825484765,41.57617728531856,1.2880886426592797,2.2493074792243766
2008,Arizona,35.92509960159362,38.69322709163347,4.149003984063745,7.874700718276137
2008,Arkansas,19.838797814207652,32.35792349726776,4.527322404371585,6.459016393442623
2008,California,23.73476772616137,36.34699266503667,3.5514914425427873,6.337734741784038
2008,Colorado,38.66120218579235,37.92622950819672,11.150273224043715,7.501369863013698
2008,Connecticut,22.393574297188756,37.144578313253014,4.483935742971887,4.969879518072289
2008,Country Of Mexico,39.80456852791878,32.119289340101524,5.380710659898477,17.776649746192895
2008,District Of Columbia,32.227777777777774,36.17777777777778,15.044444444444444,15.927777777777777
2008,Florida,12.640822784810126,35.31803797468354,3.9003164556962027,3.1107594936708862
2008,Illinois,29.035536159600998,27.66645885286783,10.28428927680798,4.953865336658354
2008,Indiana,20.684782608695652,37.86413043478261,8.048913043478262,6.065217391304348
2008,Iowa,15.769607843137255,33.20343137254902,1.6323529411764706,3.676470588235294
2008,Kansas,28.654178674351584,27.755043227665706,13.342939481268012,6.334293948126801
2008,Louisiana,26.19832402234637,30.689944134078214,14.391061452513966,4.677871148459384
2008,Maine,11.770609318996415,27.10931899641577,4.747311827956989,2.4068100358422937
2008,Maryland,25.15,33.37826086956522,14.1,6.106521739130435
2008,Massachusetts,30.827397260273973,25.26027397260274,7.263013698630137,3.0
2008,Missouri,25.21395348837209,38.85116279069767,17.530232558139534,6.223255813953489
2008,New Hampshire,14.73076923076923,33.57692307692308,8.126373626373626,6.763736263736264
2008,New Jersey,29.865671641791046,37.615671641791046,12.335820895522389,3.705223880597015
2008,New York,29.89905090595341,31.12165660051769,14.528472821397756,5.371009490940466
2008,North Carolina,23.34065934065934,40.815934065934066,13.423076923076923,5.240384615384615
2008,North Dakota,13.9533527696793,28.807580174927114,0.42565597667638483,2.1778425655976674
2008,Oklahoma,13.257879656160458,33.713467048710605,2.871060171919771,2.530085959885387
2008,Oregon,19.432926829268293,24.213414634146343,2.6798780487804876,6.103658536585366
2008,Pennsylvania,21.991338582677166,38.8503937007874,15.358792650918636,2.943554738776582
2008,South Carolina,4.43343653250774,36.13312693498452,5.436532507739938,1.6006191950464397
2008,Tennessee,2.49438202247191,35.21348314606742,4.674157303370786,2.5568181818181817
2008,Texas,21.976843910806174,32.99828473413379,5.199399656946826,3.8295405753542293
2008,Virginia,20.941787941787943,37.32744282744283,10.523908523908524,5.036420395421436
2008,Wyoming,6.762057877813505,39.508038585209,0.572347266881029,1.3086816720257235
2009,Arizona,33.80248833592535,37.11508553654743,3.201399688958009,7.572317262830482
2009,Arkansas,18.84931506849315,31.69041095890411,4.463013698630137,6.2465753424657535
2009,California,22.900078151166685,35.285363402925086,2.8337613040080383,6.439825678846798
2009,Colorado,30.61875,38.8,10.121875,6.515625
2009,Connecticut,21.70212765957447,31.29645390070922,5.2141843971631205,4.601706970128022
2009,Country Of Mexico,42.945454545454545,26.181818181818183,11.218181818181819,21.87272727272727
2009,District Of Columbia,31.38121546961326,30.223756906077348,12.56353591160221,11.92817679558011
2009,Florida,13.583333333333334,35.33620689655172,1.2614942528735633,4.735632183908046
2009,Idaho,22.0,44.810810810810814,1.1081081081081081,2.189189189189189
2009,Illinois,26.765281173594133,27.18092909535452,7.727383863080685,4.84718826405868
2009,Indiana,20.073446327683616,34.429378531073446,7.836158192090395,3.5819209039548023
2009,Iowa,15.192982456140351,32.097744360902254,1.1979949874686717,3.380952380952381
2009,Kansas,24.42105263157895,29.301169590643276,14.491228070175438,5.315789473684211
2009,Louisiana,25.473684210526315,30.49584487534626,10.32409972299169,3.3240997229916895
2009,Maine,13.49698795180723,26.037650602409638,5.950301204819277,3.018099547511312
2009,Maryland,23.567398119122256,32.86520376175549,12.595611285266457,7.2507836990595615
2009,Massachusetts,28.562326869806093,24.97229916897507,6.43213296398892,4.678670360110804
2009,New Hampshire,15.634328358208956,27.26492537313433,8.485074626865671,5.812734082397004
2009,New York,23.562409288824384,29.186139332365748,9.997822931785196,3.9085631349782295
2009,North Carolina,21.048571428571428,34.934285714285714,4.011428571428572,4.972857142857142
2009,North Dakota,12.939058171745152,28.518005540166204,0.6703601108033241,2.063711911357341
2009,Ohio,10.326347305389222,34.23053892215569,14.050898203592814,4.2395209580838324
2009,Oklahoma,13.170212765957446,34.817021276595746,3.1425531914893616,3.588486140724947
2009,Oregon,18.579250720461093,24.659942363112393,3.250720461095101,5.815561959654179
2009,Pennsylvania,20.408661854525263,34.00277623542476,12.751804553026096,3.743888888888889
2009,South Carolina,3.7889273356401385,32.2560553633218,3.1453287197231834,0.8166089965397924
2009,Tennessee,1.4841772151898733,38.110759493670884,1.9430379746835442,1.889240506329114
2009,Texas,18.291370106761565,31.852313167259787,4.068060498220641,3.383177570093458
2009,Virginia,24.11692844677138,31.994764397905758,11.200698080279231,4.837696335078534
2010,Arizona,31.996981132075472,37.817358490566036,3.0558490566037735,6.652075471698113
2010,Arkansas,21.794520547945204,35.964383561643835,3.0191780821917806,6.532876712328767
2010,California,21.927298988926335,33.43307655272027,2.082932113625421,5.535155309414881
2010,Colorado,31.22488038277512,31.89952153110048,7.909090909090909,6.75
2010,Connecticut,20.530586766541823,35.34332084893882,3.4519350811485645,4.0649188514357055
2010,Country Of Mexico,33.325905292479106,29.568245125348188,5.094707520891365,15.038997214484679
2010,District Of Columbia,30.994505494505493,39.27472527472528,8.17032967032967,11.997252747252746
2010,Florida,13.442896935933147,35.467966573816156,1.0194986072423398,5.334261838440112
2010,Georgia,30.73913043478261,28.054347826086957,5.260869565217392,6.793478260869565
2010,Idaho,24.019390581717452,33.83102493074792,0.6925207756232687,2.89196675900277
2010,Illinois,24.521186440677965,34.951977401129945,9.165254237288135,5.5
2010,Indiana,20.360544217687075,38.04761904761905,10.013605442176871,2.9523809523809526
2010,Iowa,16.06313131313131,34.5,1.0782828282828283,3.654040404040404
2010,Kansas,25.739766081871345,27.4093567251462,14.862573099415204,6.707602339181286
2010,Louisiana,26.28611898016997,34.92634560906516,7.787535410764873,3.971671388101983
2010,Maine,12.84487951807229,28.650602409638555,3.7921686746987953,3.5625942684766216
2010,Maryland,26.27246376811594,39.2927536231884,7.234782608695652,6.257971014492754
2010,Massachusetts,28.53038674033149,25.983425414364643,4.9088397790055245,4.400552486187845
2010,Nevada,34.4,23.7,1.3,6.3
2010,New Hampshire,14.925373134328359,33.97014925373134,8.64179104477612,6.507462686567164
2010,New York,23.957409050576754,33.66725820763088,8.702750665483585,4.79946761313221
2010,North Carolina,23.963483146067414,41.09550561797753,3.758426966292135,5.436797752808989
2010,North Dakota,13.586301369863014,30.095890410958905,0.6520547945205479,2.136986301369863
2010,Ohio,13.256830601092895,44.868852459016395,9.688524590163935,4.185792349726776
2010,Oklahoma,13.073359073359073,35.608108108108105,2.891891891891892,3.6332046332046333
2010,Oregon,17.172602739726027,24.005479452054793,2.819178082191781,5.383561643835616
2010,Pennsylvania,21.669135802469135,39.62814814814815,9.481481481481481,4.103754940711463
2010,South Carolina,4.258620689655173,37.564655172413794,2.935344827586207,1.1120689655172413
2010,Tennessee,1.6462093862815885,46.588447653429604,2.4693140794223827,1.9747292418772564
2010,Texas,21.40269391546679,33.22062238736647,4.39572689270785,3.6553646075243846
2010,Virginia,19.85672514619883,46.02046783625731,6.169590643274854,2.008771929824561
2011,Arizona,31.609182530795074,38.694288913773796,2.4501679731243002,6.216125419932811
2011,Arkansas,21.115068493150684,35.701369863013696,2.9863013698630136,6.178082191780822
2011,California,20.89294493608653,33.317109144542776,1.9277286135693215,5.6937600098558585
2011,Colorado,36.01587301587302,41.43492063492064,8.87936507936508,5.770700636942675
2011,Connecticut,17.535714285714285,34.93045112781955,3.1823308270676693,3.206961429915334
2011,Country Of Mexico,38.22641509433962,22.32075471698113,8.443396226415095,16.919811320754718
2011,Delaware,21.099206349206348,33.285714285714285,3.357142857142857,3.6706349206349205
2011,District Of Columbia,28.137931034482758,32.57701149425287,7.117241379310345,9.662068965517241
2011,Florida,12.715068493150685,35.95068493150685,0.7698630136986301,5.767123287671233
2011,Georgia,29.140495867768596,38.32506887052342,4.862258953168044,5.429752066115703
2011,Hawaii,8.787375415282392,27.13953488372093,2.29734219269103,3.9119601328903655
2011,Idaho,16.91304347826087,20.91304347826087,1.9565217391304348,4.826086956521739
2011,Illinois,23.294416243654823,33.263959390862944,8.647208121827411,5.2652284263959395
2011,Indiana,20.494565217391305,45.78260869565217,12.233695652173912,1.2554347826086956
2011,Iowa,15.269449715370019,32.76660341555977,2.2485768500948766,2.840304182509506
2011,Kansas,25.074285714285715,27.32,11.397142857142857,6.868571428571428
2011,Louisiana,24.482093663911847,35.99724517906336,6.528925619834711,3.371900826446281
2011,Maine,11.691237830319889,27.346314325452017,2.9582753824756605,3.267409470752089
2011,Maryland,25.610223642172524,36.322683706070286,7.26517571884984,5.220447284345048
2011,Massachusetts,29.6510989010989,24.85989010989011,4.53021978021978,4.508241758241758
2011,Minnesota,18.16551724137931,32.60689655172414,2.113793103448276,3.1498257839721253
2011,Nevada,29.931506849315067,33.12328767123287,1.1835616438356165,4.791780821917809
2011,New Jersey,36.548850574712645,31.166666666666668,7.025862068965517,6.227011494252873
2011,New Mexico,26.47457627118644,39.943502824858754,0.8220338983050848,3.5282485875706215
2011,New York,21.915403032721468,30.310454908220272,8.102952913008778,4.1064
2011,North Carolina,20.941011235955056,42.075842696629216,2.2612359550561796,5.338483146067416
2011,North Dakota,12.799418604651162,28.607558139534884,0.5319767441860465,1.9796511627906976
2011,Ohio,24.850079744816586,32.54545454545455,22.424242424242426,4.271132376395534
2011,Oklahoma,13.843785632839225,45.620296465222346,2.846066134549601,3.482326111744584
2011,Oregon,16.17391304347826,23.13664596273292,1.9223602484472049,5.8105590062111805
2011,Pennsylvania,21.130482058716925,33.201522290685034,7.193185936933672,3.714130039956411
2011,Rhode Island,11.431818181818182,38.78787878787879,1.5303030303030303,2.606060606060606
2011,South Dakota,13.634831460674157,33.306179775280896,0.5786516853932584,2.5661971830985917
2011,Texas,21.358129175946548,36.493986636971044,3.2797327394209352,3.4032976827094474
2011,Utah,30.975069252077564,36.445983379501385,2.3074792243767313,5.570637119113574
2011,Virginia,16.039619651347067,43.44532488114105,4.518225039619652,4.088748019017433
2011,Wyoming,11.893095768374165,39.342984409799556,2.0,1.6792873051224944
2012,Arizona,34.26673751328374,40.375132837407016,2.3910733262486716,6.42720510095643
2012,Arkansas,23.756830601092897,36.486338797814206,2.7841530054644807,6.4576502732240435
2012,California,19.14736172917991,35.51392244119517,1.5605848696757787,5.299694578773225
2012,Colorado,36.41037037037037,34.94814814814815,9.157037037037037,6.177777777777778
2012,Connecticut,15.243925233644859,38.1196261682243,2.0598130841121494,2.994392523364486
2012,Delaware,22.296137339055793,35.652360515021456,2.815450643776824,3.927038626609442
2012,District Of Columbia,27.917832167832167,34.44055944055944,4.101398601398602,8.660839160839162
2012,Florida,12.806010928961749,33.478142076502735,0.5737704918032787,5.2103825136612025
2012,Georgia,25.043956043956044,35.73351648351648,1.532967032967033,5.476584022038567
2012,Hawaii,8.252173913043478,24.68695652173913,1.153623188405797,4.601449275362318
2012,Illinois,22.624242424242425,39.97575757575758,5.571212121212121,4.471212121212122
2012,Indiana,22.366013071895424,51.11764705882353,8.732026143790849,5.908496732026144
2012,Iowa,15.784560143626571,35.2064631956912,1.3464991023339319,3.0431654676258995
2012,Kansas,24.88856304985337,38.27272727272727,11.736070381231672,7.730205278592376
2012,Louisiana,23.68169014084507,34.32676056338028,3.571830985915493,3.36056338028169
2012,Maine,12.26981919332406,27.543810848400557,2.4756606397774688,3.944367176634214
2012,Maryland,20.399709302325583,36.76889534883721,3.7863372093023258,3.8561046511627906
2012,Massachusetts,25.997214484679667,24.983286908077993,2.8412256267409473,4.22841225626741
2012,Minnesota,16.53030303030303,42.696969696969695,0.6818181818181818,2.3773584905660377
2012,Nevada,28.055555555555557,39.141666666666666,0.8944444444444445,4.197222222222222
2012,New Jersey,27.485099337748345,35.89403973509934,3.912251655629139,4.610927152317881
2012,New Mexico,27.114206128133706,39.760445682451255,1.3426183844011141,3.4066852367688023
2012,New York,30.44733242134063,32.05608755129959,8.157318741450068,5.203830369357045
2012,North Carolina,18.51779935275081,39.57605177993528,0.8252427184466019,4.378640776699029
2012,North Dakota,12.45054945054945,29.928571428571427,0.36538461538461536,2.107142857142857
2012,Ohio,24.229268292682928,29.285365853658536,19.054878048780488,4.107317073170732
2012,Oklahoma,14.777389277389277,42.34382284382284,1.7412587412587412,2.8514619883040937
2012,Oregon,16.564814814814813,26.641975308641975,1.2160493827160495,5.1265432098765435
2012,Pennsylvania,21.221944245889922,33.70085775553967,6.79771265189421,3.5954935622317596
2012,Rhode Island,12.51953125,38.55078125,2.50390625,3.0
2012,South Dakota,13.78688524590164,37.42622950819672,0.6475409836065574,2.659340659340659
2012,Texas,21.400335711288292,36.0444817456987,2.7687788501888377,3.2266051195971466
2012,Utah,16.169680111265645,43.210013908205845,0.9290681502086231,5.439499304589708
2012,Virginia,16.080118694362017,40.40652818991098,2.973293768545994,3.5682492581602374
2012,Wyoming,11.709722222222222,40.455555555555556,3.986111111111111,2.636111111111111
2013,Alabama,21.387096774193548,18.903225806451612,6.580645161290323,4.129032258064516
2013,Arizona,30.119144602851325,43.91140529531568,2.174134419551935,5.763747454175153
2013,Arkansas,22.013698630136986,35.676712328767124,2.4315068493150687,5.428767123287671
